,S_INFO_WINDCODE,TRADE_DT,S_DQ_OPEN,S_DQ_HIGH,S_DQ_LOW,S_DQ_CLOSE,S_DQ_VOLUME
1884,000300.SH,20171009,3910.1149,3918.8391,3876.0322,3882.2076,135535851.0
1885,000300.SH,20171010,3883.0037,3900.7418,3855.4666,3889.8637,112532586.0
1886,000300.SH,20171011,3886.8184,3913.0695,3885.497,3902.6868,104418151.0
1887,000300.SH,20171012,3902.0156,3917.4435,3897.5472,3912.9536,94340921.0
1888,000300.SH,20171013,3912.975,3927.1744,3908.8885,3921.0017,90142068.0
1889,000300.SH,20171016,3926.2754,3947.4239,3913.3224,3913.4462,121355033.0
1890,000300.SH,20171017,3910.7894,3924.6141,3900.4758,3913.0688,82241227.0
1891,000300.SH,20171018,3914.8152,3944.4106,3914.8152,3944.1626,100969841.0
1892,000300.SH,20171019,3940.5831,3944.0349,3923.6455,3931.2495,106527252.0
1893,000300.SH,20171020,3918.5265,3928.9607,3910.1974,3926.852,72980180.0
1894,000300.SH,20171023,3930.8914,3936.2729,3920.6562,3930.7981,81484980.0
1895,000300.SH,20171024,3926.2299,3959.4951,3922.0288,3959.3953,93058154.0
1896,000300.SH,20171025,3958.1669,3978.0893,3954.0011,3976.949,88205458.0
1897,000300.SH,20171026,3980.0479,4013.5988,3973.5535,3993.5752,129895465.0
1898,000300.SH,20171027,3992.5539,4024.4645,3991.354,4021.9676,126672846.0
1899,000300.SH,20171030,4022.1641,4033.3394,3960.2698,4009.7218,157387603.0
1900,000300.SH,20171031,3995.3935,4009.2828,3983.2565,4006.7179,109178779.0
1901,000300.SH,20171101,4007.9116,4032.4581,3991.3235,3996.6221,130417380.0
1902,000300.SH,20171102,3994.0946,3999.2262,3971.3761,3997.1343,126100579.0
1903,000300.SH,20171103,3992.3496,3999.3373,3963.0263,3992.6979,129404439.0
1904,000300.SH,20171106,3989.1824,4021.6382,3975.4069,4020.8896,122081159.0
1905,000300.SH,20171107,4022.4018,4064.2178,4021.3639,4054.2465,152116663.0
1906,000300.SH,20171108,4051.4935,4089.1457,4040.5772,4048.0057,150827719.0
1907,000300.SH,20171109,4043.0663,4076.6102,4038.4004,4075.8998,121056335.0
1908,000300.SH,20171110,4070.2763,4116.7142,4067.657,4111.9112,141817165.0
1909,000300.SH,20171113,4115.5507,4137.6455,4115.5507,4128.0733,151446309.0
1910,000300.SH,20171114,4129.2736,4133.5462,4086.8903,4099.351,143236936.0
1911,000300.SH,20171115,4084.2131,4102.8071,4055.7167,4073.6696,120635696.0
1912,000300.SH,20171116,4063.4943,4107.617,4062.2734,4105.0122,121384414.0
1913,000300.SH,20171117,4094.0787,4122.3756,4081.3723,4120.8508,191784119.0
1914,000300.SH,20171120,4093.734,4144.5144,4060.9636,4143.8334,137447258.0
1915,000300.SH,20171121,4131.8482,4220.2636,4129.9783,4217.7015,180350821.0
1916,000300.SH,20171122,4228.3721,4260.6395,4191.145,4227.5666,186477003.0
1917,000300.SH,20171123,4213.3781,4214.1895,4086.9018,4102.3966,178147228.0
1918,000300.SH,20171124,4089.4723,4116.5942,4057.4894,4104.2034,130858040.0
1919,000300.SH,20171127,4088.9318,4088.9318,4037.1457,4049.9475,143455268.0
1920,000300.SH,20171128,4034.2057,4056.4753,4010.2955,4055.8235,102058095.0
1921,000300.SH,20171129,4061.3545,4069.2418,4004.687,4053.7529,124553642.0
1922,000300.SH,20171130,4034.0091,4052.797,3988.0018,4006.0993,107983345.0
1923,000300.SH,20171201,4003.5604,4027.1064,3984.3776,3998.1365,97386913.0
1924,000300.SH,20171204,3989.0466,4032.9859,3982.3182,4018.8571,102647219.0
1925,000300.SH,20171205,4007.9361,4045.9331,4006.5432,4040.1704,154087076.0
1926,000300.SH,20171206,4027.1231,4031.7533,3964.8087,4015.8211,109286205.0
1927,000300.SH,20171207,4003.5826,4017.9465,3955.9939,3971.0569,90254045.0
1928,000300.SH,20171208,3962.8288,4014.1387,3955.44,4003.3792,89282861.0
1929,000300.SH,20171211,4006.8784,4069.4997,4005.2687,4069.4997,97148946.0
1930,000300.SH,20171212,4068.5053,4070.1503,4015.4546,4016.0163,84338718.0
1931,000300.SH,20171213,4013.8319,4052.6878,4004.7436,4050.0927,77546131.0
1932,000300.SH,20171214,4050.9028,4057.6245,4013.8546,4026.1516,80768862.0
1933,000300.SH,20171215,4018.7313,4020.2668,3974.9277,3980.8558,89044389.0
1934,000300.SH,20171218,3983.2965,4008.0688,3967.9343,3985.2914,77853375.0
1935,000300.SH,20171219,3985.8233,4035.6296,3985.8233,4035.3294,77528985.0
1936,000300.SH,20171220,4036.019,4044.8485,4015.6285,4030.4898,90604503.0
1937,000300.SH,20171221,4023.076,4080.781,4014.6526,4067.8485,96836089.0
1938,000300.SH,20171222,4064.9131,4076.8028,4048.4913,4054.5984,73473684.0
1939,000300.SH,20171225,4057.4173,4086.9342,4026.4496,4041.5401,91926962.0
1940,000300.SH,20171226,4040.6173,4056.8554,4015.2996,4053.6224,91118790.0
1941,000300.SH,20171227,4045.2793,4047.7366,3986.7385,3991.2075,105153577.0
1942,000300.SH,20171228,3992.997,4036.6975,3980.2358,4018.8974,118542886.0
1943,000300.SH,20171229,4022.8826,4043.14,4012.8749,4030.8549,90486683.0
1944,000300.SH,20180102,4045.2086,4087.7789,4045.2086,4087.4012,146935435.0
1945,000300.SH,20180103,4091.4607,4140.0543,4088.7302,4111.3925,151852218.0
1946,000300.SH,20180104,4114.1213,4137.642,4105.8858,4128.8119,134543794.0
1947,000300.SH,20180105,4133.3439,4151.2818,4123.2817,4138.7505,149009872.0
1948,000300.SH,20180108,4140.8545,4166.3182,4127.3081,4160.1595,173877666.0
1949,000300.SH,20180109,4157.5394,4191.2843,4153.5021,4189.2977,139034294.0
1950,000300.SH,20180110,4187.2044,4211.0549,4175.1355,4207.8132,151121666.0
1951,000300.SH,20180111,4197.1136,4211.799,4181.9572,4205.5863,121578539.0
1952,000300.SH,20180112,4205.1444,4227.3923,4199.0251,4225.001,111354794.0
1953,000300.SH,20180115,4229.8357,4262.9314,4216.3585,4225.2393,170907897.0
1954,000300.SH,20180116,4215.6247,4260.2118,4213.1275,4258.473,161494963.0
1955,000300.SH,20180117,4261.7833,4283.3449,4230.5367,4248.1164,214311032.0
1956,000300.SH,20180118,4259.375,4292.6372,4246.684,4271.4168,172032846.0
1957,000300.SH,20180119,4281.9371,4316.5714,4269.6167,4285.395,209490570.0
1958,000300.SH,20180122,4276.4811,4338.4832,4275.8977,4336.5974,174643195.0
1959,000300.SH,20180123,4346.8885,4383.5722,4346.7925,4382.6129,201867585.0
1960,000300.SH,20180124,4389.4547,4397.8196,4349.0865,4389.8853,219818889.0
1961,000300.SH,20180125,4381.9768,4392.1963,4336.2386,4365.0794,195374950.0
1962,000300.SH,20180126,4352.2211,4403.3375,4351.4871,4381.2996,177227237.0
1963,000300.SH,20180129,4387.0577,4395.9053,4287.1124,4302.0181,191100354.0
1964,000300.SH,20180130,4286.6834,4308.5115,4251.5706,4256.1021,139034730.0
1965,000300.SH,20180131,4234.1101,4287.8576,4232.7727,4275.8986,145210164.0
1966,000300.SH,20180201,4276.3425,4287.3888,4214.2909,4245.8978,190002934.0
1967,000300.SH,20180202,4213.9386,4271.7647,4181.7793,4271.2326,146066827.0
1968,000300.SH,20180205,4204.458,4274.1464,4200.1409,4274.1464,161347799.0
1969,000300.SH,20180206,4182.3257,4211.5234,4131.5562,4148.8856,214910450.0
1970,000300.SH,20180207,4205.7365,4212.5677,4048.4228,4050.4972,203127493.0
1971,000300.SH,20180208,4022.8802,4071.6653,3974.6779,4012.0472,159269985.0
1972,000300.SH,20180209,3896.1691,3911.2917,3759.1463,3840.6527,206349828.0
1973,000300.SH,20180212,3846.2671,3907.843,3828.0697,3890.1046,116182637.0
1974,000300.SH,20180213,3925.5955,3986.9807,3925.5955,3935.6324,112565885.0
1975,000300.SH,20180214,3945.0943,3971.4041,3923.1267,3966.9614,71081338.0
1976,000300.SH,20180222,4020.9731,4058.7878,4009.9202,4052.7332,105811571.0
1977,000300.SH,20180223,4061.7545,4085.2008,4035.2319,4071.0889,99458746.0
1978,000300.SH,20180226,4093.3988,4128.7435,4048.9834,4118.4186,137881001.0
1979,000300.SH,20180227,4120.8712,4120.8712,4051.8054,4058.9806,125934470.0
1980,000300.SH,20180228,4016.7911,4051.7124,3991.7063,4023.6415,109343593.0
1981,000300.SH,20180301,3994.8686,4061.0328,3986.8947,4049.0863,110199852.0
1982,000300.SH,20180302,4014.951,4044.4183,4006.9435,4016.461,96165000.0
1983,000300.SH,20180305,4021.6575,4042.8346,3995.8715,4018.097,87952548.0
1984,000300.SH,20180306,4034.9854,4067.5525,3998.9317,4066.5647,138762444.0
1985,000300.SH,20180307,4063.5028,4089.6964,4027.9363,4036.6536,106952426.0
1986,000300.SH,20180308,4038.9527,4078.2263,4029.7144,4077.6001,91155810.0
1987,000300.SH,20180309,4088.0704,4110.6738,4076.4537,4108.8652,113701808.0
1988,000300.SH,20180312,4130.7082,4139.5259,4112.7658,4127.6662,140906739.0
1989,000300.SH,20180313,4124.3312,4130.2829,4087.5629,4091.2533,111766430.0
1990,000300.SH,20180314,4076.0626,4089.0942,4066.4896,4073.3447,99013409.0
1991,000300.SH,20180315,4058.7058,4098.989,4058.7058,4096.1627,88161156.0
1992,000300.SH,20180316,4096.8857,4110.0451,4055.822,4056.4226,84896188.0
1993,000300.SH,20180319,4054.6167,4074.518,4033.5216,4074.2479,81502882.0
1994,000300.SH,20180320,4045.7428,4080.1925,4040.308,4077.7041,80605280.0
1995,000300.SH,20180321,4097.0243,4110.1158,4046.2408,4061.0502,97609488.0
1996,000300.SH,20180322,4062.0668,4072.3771,4003.721,4020.349,89095259.0
1997,000300.SH,20180323,3896.7359,3928.5114,3834.9373,3904.9355,180080449.0
1998,000300.SH,20180326,3862.6948,3883.901,3829.9155,3879.893,115139128.0
1999,000300.SH,20180327,3927.492,3936.778,3881.8726,3913.2689,113700711.0
2000,000300.SH,20180328,3865.0454,3907.2811,3835.8825,3842.7155,101494908.0
2001,000300.SH,20180329,3854.5914,3913.9578,3794.2617,3894.0498,116629066.0
2002,000300.SH,20180330,3893.7468,3915.3473,3879.2128,3898.4977,97512270.0
2003,000300.SH,20180402,3897.0052,3937.0183,3882.8856,3886.9189,111242666.0
2004,000300.SH,20180403,3850.1546,3878.1504,3839.9333,3862.4796,95137369.0
2005,000300.SH,20180404,3873.6267,3898.6126,3852.4958,3854.8625,88730609.0
2006,000300.SH,20180409,3851.9548,3870.6736,3827.4133,3852.9292,84105462.0
2007,000300.SH,20180410,3860.7225,3927.4247,3851.7957,3927.1729,106173722.0
2008,000300.SH,20180411,3934.1698,3958.7071,3924.9603,3938.3434,111933021.0
2009,000300.SH,20180412,3935.673,3937.7837,3896.1789,3898.6354,82699490.0
2010,000300.SH,20180413,3920.7375,3929.952,3866.186,3871.1443,71544203.0
2011,000300.SH,20180416,3862.4738,3869.156,3789.6121,3808.863,99217770.0
2012,000300.SH,20180417,3812.8746,3822.6264,3745.4442,3748.6412,90610790.0
2013,000300.SH,20180418,3785.3059,3789.6591,3708.1068,3766.282,106676706.0
2014,000300.SH,20180419,3774.784,3824.0321,3767.7974,3811.843,99054060.0
2015,000300.SH,20180420,3801.2075,3815.444,3750.1033,3760.8543,99282925.0
2016,000300.SH,20180423,3754.6896,3787.3951,3735.1842,3766.3257,90356291.0
2017,000300.SH,20180424,3769.8787,3854.4292,3769.8787,3843.4886,114219525.0
2018,000300.SH,20180425,3824.5929,3838.6921,3817.032,3828.7015,78172612.0
2019,000300.SH,20180426,3823.3921,3828.7129,3744.8852,3755.4941,87150641.0
2020,000300.SH,20180427,3771.0369,3776.9751,3714.6444,3756.8765,89531726.0
2021,000300.SH,20180502,3769.9251,3787.3025,3744.5475,3763.6461,83301035.0
2022,000300.SH,20180503,3756.1657,3797.5269,3732.3718,3793.0001,93961118.0
2023,000300.SH,20180504,3784.3161,3801.5243,3770.9389,3774.5981,71554288.0
2024,000300.SH,20180507,3782.5404,3834.5872,3776.0296,3834.1877,87286195.0
2025,000300.SH,20180508,3834.6141,3892.0732,3833.729,3878.6767,94215157.0
2026,000300.SH,20180509,3876.1296,3878.9382,3855.7392,3871.6152,66712966.0
2027,000300.SH,20180510,3882.8357,3894.4902,3867.3084,3893.0565,70667809.0
2028,000300.SH,20180511,3902.1481,3903.3378,3871.9523,3872.8383,73356604.0
2029,000300.SH,20180514,3886.8736,3919.2999,3886.8736,3909.2933,81975999.0
2030,000300.SH,20180515,3920.1395,3924.3427,3892.9198,3924.0975,76049555.0
2031,000300.SH,20180516,3909.8183,3923.3433,3889.1877,3892.8442,71913646.0
2032,000300.SH,20180517,3895.4895,3899.5137,3858.8525,3864.0507,59030123.0
2033,000300.SH,20180518,3860.1644,3903.0637,3841.896,3903.0637,72613956.0
2034,000300.SH,20180521,3925.5394,3937.4607,3913.6046,3921.2421,92641737.0
2035,000300.SH,20180522,3918.8153,3918.8153,3881.169,3906.2081,75368778.0
2036,000300.SH,20180523,3898.2683,3898.2683,3854.5825,3854.5825,83722319.0
2037,000300.SH,20180524,3853.2916,3859.1034,3823.9235,3827.217,68345022.0
2038,000300.SH,20180525,3823.7448,3841.1244,3804.1349,3816.498,70836386.0
2039,000300.SH,20180528,3816.2649,3846.5525,3799.3207,3833.2599,71521132.0
2040,000300.SH,20180529,3824.1909,3841.7794,3800.6749,3804.0093,81552662.0
2041,000300.SH,20180530,3755.1764,3767.8872,3722.0719,3723.3724,87913285.0
2042,000300.SH,20180531,3749.2954,3804.7919,3742.5287,3802.3759,92666894.0
2043,000300.SH,20180601,3789.6716,3802.5366,3753.8395,3770.5891,77821813.0
2044,000300.SH,20180604,3785.1869,3813.4065,3776.6185,3807.5781,76624341.0
2045,000300.SH,20180605,3811.2852,3845.5648,3800.9256,3845.3164,78687360.0
2046,000300.SH,20180606,3839.683,3848.3295,3830.8956,3837.3511,73117237.0
2047,000300.SH,20180607,3846.9367,3859.8476,3827.6874,3831.0128,80256147.0
2048,000300.SH,20180608,3819.4477,3819.4607,3759.2717,3779.6159,83337335.0
2049,000300.SH,20180611,3770.208,3792.548,3756.5148,3779.9818,68709834.0
2050,000300.SH,20180612,3783.1858,3830.471,3765.2644,3825.9534,73206244.0
2051,000300.SH,20180613,3814.6174,3817.4528,3782.0728,3788.3391,66377970.0
2052,000300.SH,20180614,3774.6396,3808.1616,3759.2484,3773.3655,68471322.0
2053,000300.SH,20180615,3763.0405,3780.3368,3737.4282,3753.4338,85488893.0
2054,000300.SH,20180619,3702.6681,3712.8162,3583.0208,3621.1166,160706542.0
2055,000300.SH,20180620,3602.5512,3649.3359,3578.1743,3635.4436,86718098.0
2056,000300.SH,20180621,3633.5558,3673.5625,3589.4899,3592.965,93908552.0
2057,000300.SH,20180622,3567.8939,3609.0751,3542.4564,3608.9046,75117864.0
2058,000300.SH,20180625,3625.7984,3631.0253,3559.0343,3560.4777,79877078.0
2059,000300.SH,20180626,3521.5876,3541.782,3478.2134,3531.1112,84985269.0
2060,000300.SH,20180627,3525.1323,3537.6569,3441.785,3459.2621,81491817.0
2061,000300.SH,20180628,3434.9441,3477.0565,3416.9476,3423.5255,75918051.0
2062,000300.SH,20180629,3431.9619,3512.3834,3425.2159,3510.9845,77257031.0
2063,000300.SH,20180702,3504.4571,3506.8996,3383.5006,3407.9638,84351449.0
2064,000300.SH,20180703,3410.4767,3422.0398,3319.2889,3409.2801,95278693.0
2065,000300.SH,20180704,3398.7788,3418.3311,3359.0861,3363.7473,75157997.0
2066,000300.SH,20180705,3365.5547,3398.4852,3330.7113,3342.4379,81587981.0
2067,000300.SH,20180706,3347.0624,3396.2458,3295.7296,3365.1227,86097579.0
2068,000300.SH,20180709,3378.9056,3459.3153,3378.9056,3459.1837,76601545.0
2069,000300.SH,20180710,3464.9064,3474.1396,3437.2706,3467.5155,69548823.0
2070,000300.SH,20180711,3398.9265,3427.5705,3375.1441,3407.5297,72040950.0
2071,000300.SH,20180712,3403.3302,3499.097,3403.3302,3481.0559,96353564.0
2072,000300.SH,20180713,3488.4966,3499.7643,3474.9123,3492.6897,72955897.0
2073,000300.SH,20180716,3488.967,3506.2355,3459.7312,3472.0859,68281999.0
2074,000300.SH,20180717,3466.4236,3467.1852,3420.9714,3449.3773,61983076.0
2075,000300.SH,20180718,3456.6065,3479.2635,3430.1563,3431.3227,66530330.0
2076,000300.SH,20180719,3444.8032,3466.5056,3417.9627,3428.343,68477716.0
2077,000300.SH,20180720,3426.4558,3505.928,3398.9532,3492.8938,101984727.0
2078,000300.SH,20180723,3471.8555,3527.5335,3464.6475,3525.7503,119036627.0
2079,000300.SH,20180724,3530.6641,3596.5128,3530.6641,3581.7057,156912435.0
2080,000300.SH,20180725,3589.5055,3589.9841,3566.314,3577.7522,96758501.0
2081,000300.SH,20180726,3583.3173,3593.9227,3528.6442,3536.2456,90349641.0
2082,000300.SH,20180727,3533.7714,3545.4058,3512.7034,3521.2269,70178104.0
2083,000300.SH,20180730,3520.8538,3550.902,3489.5494,3515.0794,82116995.0
2084,000300.SH,20180731,3510.4744,3528.154,3493.1545,3517.6568,67980817.0
2085,000300.SH,20180801,3530.0298,3543.606,3446.7765,3447.3882,90348617.0
2086,000300.SH,20180802,3434.3516,3434.3516,3322.096,3370.9579,101308727.0
2087,000300.SH,20180803,3366.6637,3381.3417,3315.2008,3315.2839,70796910.0
2088,000300.SH,20180806,3312.8153,3344.246,3257.6856,3273.2728,77975083.0
2089,000300.SH,20180807,3284.9785,3368.962,3263.4986,3368.8695,91783916.0
2090,000300.SH,20180808,3362.1485,3368.1602,3311.7694,3314.5075,79284865.0
2091,000300.SH,20180809,3303.4765,3408.3911,3299.6157,3397.5298,91957572.0
2092,000300.SH,20180810,3398.4139,3424.0411,3380.5731,3405.0191,68967299.0
2093,000300.SH,20180813,3369.9812,3396.1883,3336.6956,3390.3441,76191532.0
2094,000300.SH,20180814,3386.4832,3391.729,3356.6142,3372.9137,60651446.0
2095,000300.SH,20180815,3371.959,3372.1369,3288.7088,3291.976,68174055.0
2096,000300.SH,20180816,3251.8556,3315.2031,3231.5561,3276.7276,76547366.0
2097,000300.SH,20180817,3305.8954,3311.5729,3224.0999,3229.6198,67395413.0
2098,000300.SH,20180820,3238.215,3267.2498,3209.0115,3267.2498,70904228.0
2099,000300.SH,20180821,3271.8402,3331.7077,3270.0302,3326.6489,75205583.0
2100,000300.SH,20180822,3328.9693,3328.9693,3299.3938,3307.9545,50787057.0
2101,000300.SH,20180823,3308.4589,3336.1123,3285.8141,3320.0257,61112334.0
2102,000300.SH,20180824,3308.4778,3353.0445,3291.8654,3325.3347,63765897.0
2103,000300.SH,20180827,3339.3894,3406.5735,3339.2646,3406.5735,94270082.0
2104,000300.SH,20180828,3408.1502,3416.5929,3388.8143,3400.1705,75445363.0
2105,000300.SH,20180829,3393.0527,3398.7139,3377.1231,3386.5736,67020404.0
2106,000300.SH,20180830,3385.8052,3402.5626,3349.4688,3351.0942,68385290.0
2107,000300.SH,20180831,3333.3801,3356.5757,3310.8726,3334.5036,76205630.0
2108,000300.SH,20180903,3320.6898,3325.607,3291.7842,3321.8248,66429855.0
2109,000300.SH,20180904,3324.186,3370.963,3307.9585,3363.8984,67088807.0
2110,000300.SH,20180905,3349.6983,3354.1991,3298.1412,3298.1412,64301888.0
2111,000300.SH,20180906,3286.6645,3311.4973,3253.7552,3262.8808,62300288.0
2112,000300.SH,20180907,3273.8906,3316.6149,3253.725,3277.6438,63947408.0
2113,000300.SH,20180910,3271.3818,3277.884,3227.8481,3230.0681,63817051.0
2114,000300.SH,20180911,3229.7052,3245.617,3209.1121,3224.2116,58491305.0
2115,000300.SH,20180912,3216.9911,3225.6014,3194.9785,3202.0248,54627899.0
2116,000300.SH,20180913,3239.6852,3249.593,3191.3975,3236.5662,67290327.0
2117,000300.SH,20180914,3242.8307,3254.1043,3227.9439,3242.0902,60130640.0
2118,000300.SH,20180917,3224.9267,3230.7878,3200.5096,3204.9224,52259547.0
2119,000300.SH,20180918,3193.6423,3270.107,3193.6423,3269.4319,70425035.0
2120,000300.SH,20180919,3261.997,3335.9913,3258.3097,3312.4823,89170666.0
2121,000300.SH,20180920,3314.8758,3332.3093,3303.073,3310.1258,64561057.0
2122,000300.SH,20180921,3320.6958,3410.4856,3307.767,3410.4856,108416005.0
2123,000300.SH,20180925,3375.9717,3394.3771,3367.0253,3379.8043,69054693.0
2124,000300.SH,20180926,3388.5576,3448.2595,3383.2352,3417.2413,93173343.0
2125,000300.SH,20180927,3415.9532,3423.71,3394.732,3403.5902,69765241.0
2126,000300.SH,20180928,3409.9598,3444.9884,3404.6973,3438.8649,84377756.0
2127,000300.SH,20181008,3361.5594,3364.4641,3285.253,3290.8988,97888989.0
2128,000300.SH,20181009,3290.1705,3309.7978,3276.1322,3288.6906,66723274.0
2129,000300.SH,20181010,3295.4288,3315.731,3256.5815,3281.5978,64492828.0
2130,000300.SH,20181011,3179.5408,3209.5202,3099.0402,3124.1139,120941342.0
2131,000300.SH,20181012,3123.3715,3184.122,3094.9657,3170.7262,98611151.0
2132,000300.SH,20181015,3173.8467,3183.1297,3120.2306,3126.4516,69605023.0
2133,000300.SH,20181016,3128.5764,3166.0918,3089.3668,3100.9738,68887721.0
2134,000300.SH,20181017,3140.6838,3149.1344,3062.554,3118.2463,76837138.0
2135,000300.SH,20181018,3097.7903,3097.7903,3043.3817,3044.3918,73771968.0
2136,000300.SH,20181019,3017.7488,3137.7475,3009.4983,3134.9455,98839688.0
2137,000300.SH,20181022,3159.5614,3297.3803,3159.5614,3270.2732,145862045.0
2138,000300.SH,20181023,3273.1271,3276.0205,3163.5704,3183.4257,121013241.0
2139,000300.SH,20181024,3169.4571,3245.3971,3164.293,3188.2018,110909744.0
2140,000300.SH,20181025,3107.8402,3197.3212,3099.8887,3194.3084,106951817.0
2141,000300.SH,20181026,3204.2845,3218.1021,3151.9244,3173.635,101299354.0
2142,000300.SH,20181029,3157.4879,3158.8114,3062.5803,3076.8889,91839789.0
2143,000300.SH,20181030,3061.93,3146.6276,3050.7709,3110.2605,116070101.0
2144,000300.SH,20181031,3116.6582,3168.9187,3106.0279,3153.8234,111207455.0
2145,000300.SH,20181101,3185.202,3217.8034,3173.0992,3177.0338,132653379.0
2146,000300.SH,20181102,3258.6093,3290.2455,3222.4354,3290.2455,153466104.0
2147,000300.SH,20181105,3269.4695,3279.8781,3230.3632,3262.8351,109706683.0
2148,000300.SH,20181106,3254.9778,3254.9778,3213.895,3243.1504,83869138.0
2149,000300.SH,20181107,3243.8775,3270.5003,3218.4219,3221.9101,91615528.0
2150,000300.SH,20181108,3251.7281,3253.5735,3207.7084,3212.7737,76414540.0
2151,000300.SH,20181109,3193.3039,3193.3039,3166.3106,3167.4442,84282762.0
2152,000300.SH,20181112,3160.2465,3206.5127,3152.4399,3205.1407,88062391.0
2153,000300.SH,20181113,3164.9222,3254.7684,3161.0979,3237.3823,126493464.0
2154,000300.SH,20181114,3233.6409,3239.2448,3200.2285,3204.9427,113808659.0
2155,000300.SH,20181115,3201.2814,3242.3836,3198.7814,3242.3715,98558810.0
2156,000300.SH,20181116,3242.879,3282.39,3223.7215,3257.6735,126876835.0
2157,000300.SH,20181119,3258.7919,3294.6031,3251.0665,3294.6031,115956595.0
